GeoFips,GeoName,LineCode,Description,2023
45540,"The Villages, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
45540,"The Villages, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",80.168
45540,"The Villages, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.200
45540,"The Villages, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
45780,"Toledo, OH (Metropolitan Statistical Area)",1,RPPs: All items,90.354
45780,"Toledo, OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.316
45780,"Toledo, OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.463
45780,"Toledo, OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.308
45780,"Toledo, OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.784
45820,"Topeka, KS (Metropolitan Statistical Area)",1,RPPs: All items,85.887
45820,"Topeka, KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.797
45820,"Topeka, KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",53.380
45820,"Topeka, KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",93.781
45820,"Topeka, KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.098
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,102.070
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.522
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",128.096
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",111.913
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.931
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,RPPs: All items,94.346
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.066
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",97.961
46060,"Tucson, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.950
46060,"Tucson, AZ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.260
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,RPPs: All items,89.475
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.190
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",69.434
46140,"Tulsa, OK (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",80.900
46140,"Tulsa, OK (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.414
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.967
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.052
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",63.114
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.347
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.684
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",1,RPPs: All items,88.584
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",2,"  RPPs: Goods",93.861
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",3,"  RPPs: Services: Housing",74.233
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",4,"  RPPs: Services: Utilities",68.104
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",5,"  RPPs: Services: Other",92.884
46340,"Tyler, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.386
46340,"Tyler, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
46340,"Tyler, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",85.999
46340,"Tyler, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.775
46340,"Tyler, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,RPPs: All items,110.246
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,"  RPPs: Goods",106.907
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",143.712
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",189.930
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.857
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,RPPs: All items,92.260
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.137
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",67.464
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",131.293
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.604
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,RPPs: All items,86.712
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.911
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",51.823
46660,"Valdosta, GA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.474
46660,"Valdosta, GA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.049
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,RPPs: All items,109.200
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",135.685
46700,"Vallejo, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",136.078
46700,"Vallejo, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
47020,"Victoria, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.631
47020,"Victoria, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
47020,"Victoria, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",76.562
47020,"Victoria, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.158
47020,"Victoria, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,93.745
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.522
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",75.521
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",109.044
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.931
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",1,RPPs: All items,97.360
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.721
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",97.483
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.502
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.373
47300,"Visalia, CA (Metropolitan Statistical Area)",1,RPPs: All items,101.318
47300,"Visalia, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
47300,"Visalia, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",82.886
47300,"Visalia, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",140.705
47300,"Visalia, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
47380,"Waco, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.786
47380,"Waco, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
47380,"Waco, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",78.269
47380,"Waco, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.828
47380,"Waco, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,RPPs: All items,98.034
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.752
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.647
47460,"Walla Walla, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,RPPs: All items,91.569
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.911
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",69.995
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.635
47580,"Warner Robins, GA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.049
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,108.641
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,"  RPPs: Goods",105.000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",151.280
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",105.782
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.714
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,RPPs: All items,87.986
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.070
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",62.208
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.815
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.114
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,RPPs: All items,90.518
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.137
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",64.243
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",129.395
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.604
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",1,RPPs: All items,90.133
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.382
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.673
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,88.764
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.787
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",51.054
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.438
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.455
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,RPPs: All items,102.019
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",97.602
48300,"Wenatchee, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",84.914
48300,"Wenatchee, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,88.991
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.727
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",50.884
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.257
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.445
48620,"Wichita, KS (Metropolitan Statistical Area)",1,RPPs: All items,89.481
48620,"Wichita, KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.797
48620,"Wichita, KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.996
48620,"Wichita, KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.750
48620,"Wichita, KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.098
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,RPPs: All items,88.914
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.854
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.846
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,RPPs: All items,92.686
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",66.788
48700,"Williamsport, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",117.091
48700,"Williamsport, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,RPPs: All items,97.147
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.458
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",98.216
48900,"Wilmington, NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.742
48900,"Wilmington, NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.136
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,RPPs: All items,94.344
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.511
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",80.228
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.969
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.560
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,RPPs: All items,91.406
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.458
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",68.789
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",83.471
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.136
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,RPPs: All items,102.015
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.502
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",106.792
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",156.903
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.696
49420,"Yakima, WA (Metropolitan Statistical Area)",1,RPPs: All items,98.008
49420,"Yakima, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
49420,"Yakima, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",80.144
49420,"Yakima, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.293
49420,"Yakima, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,RPPs: All items,96.642
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",86.798
49620,"York-Hanover, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",115.892
49620,"York-Hanover, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",1,RPPs: All items,86.008
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.129
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",50.692
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.458
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.832
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,RPPs: All items,103.638
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",94.892
49700,"Yuba City, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",144.552
49700,"Yuba City, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,RPPs: All items,87.477
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.066
49740,"Yuma, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.505
49740,"Yuma, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.260
49740,"Yuma, AZ (Metropolitan Statistical Area)",5,"  RPPs: ServiceFas: Other",93.260

Legend/Footnotes
"* Regional Price Parities are not available for Enid, OK prior to 2013, Twin Falls, ID prior to 2015, and Poughkeepsie-Newburgh-Middletown, NY prior to 2016."
"  Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
"  Last updated: December 12, 2024-- new statistics for 2023; revised statistics for 2019-2022."
